Northing,Easting,Latitude,Longitude,Distance,SwathWidth,DryYield,Crop,WetMass,Moisture,Time,Heading,Variety,Elevation,Machine
6504566.815,547340.9458,-31.59300731,117.4990047,2.915,12.0,1.557,26,1.557,9.9,11/20/2021 2:28:59 AM,180.0,Ninja,261.29,2
6504556.168,547340.8802,-31.59310337,117.4990046,2.558,12.0,1.885,26,1.885,9.7,11/20/2021 2:29:03 AM,180.0,Ninja,261.42,2
6504545.862,547340.8161,-31.59319636,117.4990044,2.605,12.0,1.686,26,1.686,9.7,11/20/2021 2:29:07 AM,180.0,Ninja,261.51,2
6504535.554,547340.8032,-31.59328936,117.4990047,2.604,12.0,1.744,26,1.744,9.9,11/20/2021 2:29:11 AM,179.8,Ninja,261.59,2
6504525.229,547340.7219,-31.59338251,117.4990044,2.596,12.0,1.536,26,1.536,9.8,11/20/2021 2:29:15 AM,180.3,Ninja,261.67,2
6504514.905,547340.6919,-31.59347566,117.4990046,2.584,12.0,1.639,26,1.639,9.7,11/20/2021 2:29:19 AM,180.1,Ninja,261.68,2
6504504.36,547340.678,-31.5935708,117.4990049,2.65,12.0,1.911,26,1.911,9.6,11/20/2021 2:29:23 AM,179.5,Ninja,261.69,2
6504493.764,547340.5955,-31.5936664,117.4990046,2.659,12.0,1.86,26,1.86,9.6,11/20/2021 2:29:27 AM,179.9,Ninja,261.71,2
6504483.066,547340.5466,-31.59376292,117.4990046,2.746,12.0,1.751,26,1.751,9.7,11/20/2021 2:29:31 AM,179.9,Ninja,261.71,2
6504471.859,547340.4955,-31.59386403,117.4990046,2.81,12.0,1.477,26,1.477,10.0,11/20/2021 2:29:35 AM,179.8,Ninja,261.73,2
6504460.736,547340.4277,-31.59396438,117.4990044,2.789,12.0,1.087,26,1.087,9.8,11/20/2021 2:29:39 AM,180.1,Ninja,261.76,2
6504449.596,547340.411,-31.59406489,117.4990047,2.789,12.0,0.959,26,0.959,10.0,11/20/2021 2:29:43 AM,180.0,Ninja,261.75,2
6504438.151,547340.3246,-31.59416815,117.4990044,2.942,12.0,0.884,26,0.884,9.8,11/20/2021 2:29:47 AM,179.9,Ninja,261.73,2
6504426.095,547340.2867,-31.59427692,117.4990046,3.0,12.0,0.674,26,0.674,9.7,11/20/2021 2:29:51 AM,180.0,Ninja,261.71,2
6504414.022,547340.2487,-31.59438585,117.4990047,3.0,12.0,0.377,26,0.377,9.7,11/20/2021 2:29:55 AM,180.1,Ninja,261.69,2
6504402.186,547340.1947,-31.59449263,117.4990047,2.935,12.0,0.635,26,0.635,9.5,11/20/2021 2:29:59 AM,179.9,Ninja,261.73,2
6504390.52,547340.1244,-31.59459789,117.4990046,2.925,12.0,0.896,26,0.896,9.4,11/20/2021 2:30:03 AM,179.8,Ninja,261.74,2
6504378.905,547340.0543,-31.59470268,117.4990044,2.908,12.0,0.729,26,0.729,9.4,11/20/2021 2:30:07 AM,179.9,Ninja,261.75,2
6504367.239,547340.0523,-31.59480793,117.4990049,2.871,12.0,0.427,26,0.427,9.4,11/20/2021 2:30:11 AM,179.5,Ninja,261.85,2
6504355.947,547339.9495,-31.59490981,117.4990044,2.85,12.0,0.098,26,0.098,9.5,11/20/2021 2:30:15 AM,180.4,Ninja,261.9,2
6504344.52,547339.8803,-31.59501291,117.4990042,2.856,12.0,0.05,26,0.05,9.5,11/20/2021 2:30:19 AM,180.4,Ninja,261.62,2
6504332.463,547339.8765,-31.59512169,117.4990047,3.023,12.0,0.047,26,0.047,9.5,11/20/2021 2:30:23 AM,179.7,Ninja,261.42,2
6504320.322,547339.787,-31.59523123,117.4990044,3.038,12.0,0.367,26,0.367,9.5,11/20/2021 2:30:27 AM,180.2,Ninja,261.34,2
6504307.434,547339.7282,-31.59534751,117.4990044,3.192,12.0,0.394,26,0.394,9.3,11/20/2021 2:30:31 AM,180.2,Ninja,261.32,2
6504295.395,547339.7245,-31.59545613,117.4990049,2.813,12.0,0.084,26,0.084,9.1,11/20/2021 2:30:35 AM,179.6,Ninja,261.24,2
6504284.205,547339.6563,-31.59555709,117.4990047,2.858,12.0,0.169,26,0.169,9.1,11/20/2021 2:30:39 AM,179.5,Ninja,261.28,2
6504272.896,547339.5706,-31.59565912,117.4990044,2.76,12.0,0.157,26,0.157,9.2,11/20/2021 2:30:43 AM,179.6,Ninja,261.13,2
6504261.892,547339.5545,-31.5957584,117.4990047,2.821,12.0,0.226,26,0.226,9.3,11/20/2021 2:30:47 AM,180.3,Ninja,261.1,2
6504250.379,547339.502,-31.59586227,117.4990047,2.904,12.0,0.049,26,0.049,9.4,11/20/2021 2:30:51 AM,180.1,Ninja,261.13,2
6504239.189,547339.3997,-31.59596323,117.4990042,2.714,12.0,0.053,26,0.053,9.4,11/20/2021 2:30:55 AM,180.1,Ninja,261.18,2
6504229.205,547339.3712,-31.59605331,117.4990044,2.468,12.0,0.057,26,0.057,9.4,11/20/2021 2:30:59 AM,180.0,Ninja,261.15,2
6504219.509,547339.344,-31.59614079,117.4990046,2.455,12.0,0.057,26,0.057,9.5,11/20/2021 2:31:03 AM,180.1,Ninja,261.17,2
6504209.643,547339.299,-31.5962298,117.4990046,2.519,12.0,0.056,26,0.056,9.5,11/20/2021 2:31:07 AM,180.0,Ninja,261.2,2
6504199.727,547339.2538,-31.59631927,117.4990046,2.502,12.0,0.125,26,0.125,9.5,11/20/2021 2:31:11 AM,180.2,Ninja,261.29,2
6504189.743,547339.1911,-31.59640935,117.4990044,2.496,12.0,0.057,26,0.057,9.5,11/20/2021 2:31:15 AM,180.3,Ninja,261.36,2
6504179.757,547339.1797,-31.59649944,117.4990047,2.499,12.0,0.683,26,0.683,9.5,11/20/2021 2:31:19 AM,179.9,Ninja,261.42,2
6504168.975,547339.1305,-31.59659672,117.4990047,2.746,12.0,0.3,26,0.3,9.5,11/20/2021 2:31:23 AM,180.1,Ninja,261.25,2
6504158.175,547339.0642,-31.59669416,117.4990046,2.658,12.0,0.341,26,0.341,9.7,11/20/2021 2:31:27 AM,180.2,Ninja,260.85,2
6504147.664,547339.0333,-31.59678899,117.4990047,2.649,12.0,0.081,26,0.081,10.4,11/20/2021 2:31:31 AM,179.5,Ninja,260.9,2
6504136.696,547338.932,-31.59688795,117.4990042,2.81,12.0,1.059,26,1.059,11.0,11/20/2021 2:31:35 AM,180.1,Ninja,260.87,2
6504125.302,547338.8629,-31.59699075,117.499004,2.848,12.0,1.656,26,1.656,11.5,11/20/2021 2:31:39 AM,179.8,Ninja,260.81,2
6504113.959,547338.8624,-31.59709309,117.4990046,2.848,12.0,2.046,26,2.046,12.0,11/20/2021 2:31:43 AM,180.0,Ninja,260.79,2
6504102.548,547338.7932,-31.59719604,117.4990044,2.87,12.0,1.859,26,1.859,10.1,11/20/2021 2:31:47 AM,180.1,Ninja,260.65,2
6504091.256,547338.7759,-31.59729792,117.4990047,2.801,12.0,2.015,26,2.015,9.7,11/20/2021 2:31:51 AM,179.9,Ninja,260.8,2
6504079.947,547338.673,-31.59739995,117.4990042,2.852,12.0,2.076,26,2.076,9.5,11/20/2021 2:31:55 AM,180.0,Ninja,260.96,2
6504068.587,547338.6383,-31.59750244,117.4990044,2.85,12.0,2.093,26,2.093,9.4,11/20/2021 2:31:59 AM,180.0,Ninja,260.97,2
6504057.244,547338.5865,-31.59760478,117.4990044,2.854,12.0,2.057,26,2.057,9.3,11/20/2021 2:32:03 AM,180.0,Ninja,261.04,2
6504045.919,547338.569,-31.59770696,117.4990047,2.811,12.0,2.057,26,2.057,9.4,11/20/2021 2:32:07 AM,180.0,Ninja,261.07,2
6504034.916,547338.5188,-31.59780623,117.4990047,2.879,12.0,2.013,26,2.013,9.8,11/20/2021 2:32:11 AM,179.8,Ninja,261.12,2
6504022.588,547338.4454,-31.59791746,117.4990046,3.224,12.0,1.844,26,1.844,9.6,11/20/2021 2:32:15 AM,179.9,Ninja,261.17,2
6504010.209,547338.406,-31.59802914,117.4990047,2.886,12.0,1.868,26,1.868,9.6,11/20/2021 2:32:19 AM,179.7,Ninja,261.19,2
6503998.951,547338.3376,-31.59813071,117.4990046,2.849,12.0,1.655,26,1.655,9.3,11/20/2021 2:32:23 AM,179.8,Ninja,261.25,2
6503987.609,547338.2858,-31.59823304,117.4990046,2.846,12.0,1.871,26,1.871,9.2,11/20/2021 2:32:27 AM,180.1,Ninja,261.43,2
6503976.199,547338.2337,-31.59833599,117.4990046,2.88,12.0,1.73,26,1.73,9.0,11/20/2021 2:32:31 AM,180.0,Ninja,261.46,2
6503964.567,547338.1807,-31.59844093,117.4990046,2.947,12.0,1.441,26,1.441,9.0,11/20/2021 2:32:35 AM,180.0,Ninja,261.46,2
6503952.681,547338.1264,-31.59854817,117.4990046,2.957,12.0,1.33,26,1.33,9.3,11/20/2021 2:32:39 AM,180.2,Ninja,261.41,2
6503941.254,547338.1084,-31.59865127,117.4990049,2.859,12.0,1.511,26,1.511,9.7,11/20/2021 2:32:43 AM,180.0,Ninja,261.31,2
6503929.741,547338.0217,-31.59875514,117.4990046,2.829,12.0,1.116,26,1.116,9.6,11/20/2021 2:32:47 AM,179.9,Ninja,261.24,2
6503918.976,547337.9726,-31.59885227,117.4990046,2.703,12.0,0.949,26,0.949,9.4,11/20/2021 2:32:51 AM,180.1,Ninja,261.37,2
6503907.989,547337.9395,-31.59895139,117.4990047,2.84,12.0,1.138,26,1.138,9.4,11/20/2021 2:32:55 AM,179.8,Ninja,261.37,2
6503896.63,547337.8535,-31.59905388,117.4990044,2.83,12.0,1.466,26,1.466,9.6,11/20/2021 2:32:59 AM,180.0,Ninja,261.32,2
6503885.847,547337.8214,-31.59915116,117.4990046,2.65,12.0,0.991,26,0.991,9.9,11/20/2021 2:33:03 AM,180.1,Ninja,261.29,2
6503875.218,547337.8071,-31.59924706,117.4990049,2.664,12.0,0.575,26,0.575,9.6,11/20/2021 2:33:07 AM,179.8,Ninja,261.25,2
6503864.656,547337.7247,-31.59934235,117.4990046,2.684,12.0,0.344,26,0.344,9.6,11/20/2021 2:33:11 AM,179.9,Ninja,261.31,2
6503854.01,547337.6932,-31.5994384,117.4990047,2.667,12.0,0.266,26,0.266,9.7,11/20/2021 2:33:15 AM,180.3,Ninja,261.19,2
6503843.347,547337.5933,-31.59953461,117.4990042,2.669,12.0,0.28,26,0.28,9.8,11/20/2021 2:33:19 AM,180.0,Ninja,261.08,2
6503832.378,547337.5603,-31.59963357,117.4990044,2.8,12.0,0.7,26,0.7,9.8,11/20/2021 2:33:23 AM,180.0,Ninja,261.1,2
6503821.205,547337.5264,-31.59973438,117.4990046,2.791,12.0,1.268,26,1.268,9.9,11/20/2021 2:33:27 AM,179.6,Ninja,261.0,2
6503810.084,547337.4586,-31.59983472,117.4990044,2.781,12.0,1.356,26,1.356,10.0,11/20/2021 2:33:31 AM,180.0,Ninja,260.92,2
6503798.962,547337.442,-31.59993506,117.4990047,2.778,12.0,1.292,26,1.292,9.5,11/20/2021 2:33:35 AM,179.9,Ninja,260.86,2
6503788.282,547337.3591,-31.60003142,117.4990044,2.525,12.0,1.191,26,1.191,9.5,11/20/2021 2:33:39 AM,180.0,Ninja,260.82,2
6503778.348,547337.3308,-31.60012104,117.4990046,2.509,12.0,1.277,26,1.277,9.6,11/20/2021 2:33:43 AM,180.0,Ninja,260.75,2
6503768.348,547337.3023,-31.60021127,117.4990047,2.487,12.0,1.687,26,1.687,9.5,11/20/2021 2:33:47 AM,179.6,Ninja,260.72,2
6503758.923,547337.2251,-31.6002963,117.4990044,2.273,12.0,1.115,26,1.115,9.5,11/20/2021 2:33:51 AM,180.0,Ninja,260.6,2
6503749.924,547337.2182,-31.60037749,117.4990047,2.268,12.0,1.75,26,1.75,9.4,11/20/2021 2:33:55 AM,179.8,Ninja,260.7,2
6503740.483,547337.1751,-31.60046267,117.4990047,2.403,12.0,2.243,26,2.243,9.6,11/20/2021 2:33:59 AM,179.5,Ninja,260.53,2
6503730.313,547337.1116,-31.60055443,117.4990046,2.622,12.0,2.153,26,2.153,9.7,11/20/2021 2:34:03 AM,180.0,Ninja,260.35,2
6503719.616,547337.0628,-31.60065094,117.4990046,2.669,12.0,2.022,26,2.022,9.8,11/20/2021 2:34:07 AM,179.8,Ninja,260.25,2
6503708.528,547336.9951,-31.60075098,117.4990044,2.742,12.0,2.096,26,2.096,9.7,11/20/2021 2:34:11 AM,180.4,Ninja,260.16,2
6503697.372,547336.9784,-31.60085163,117.4990047,2.802,12.0,1.962,26,1.962,10.0,11/20/2021 2:34:15 AM,179.8,Ninja,260.03,2
6503686.199,547336.9444,-31.60095243,117.4990049,2.802,12.0,2.103,26,2.103,10.0,11/20/2021 2:34:19 AM,179.8,Ninja,260.02,2
6503675.027,547336.8935,-31.60105323,117.4990049,2.804,12.0,1.636,26,1.636,10.0,11/20/2021 2:34:23 AM,179.7,Ninja,259.97,2
6503663.82,547336.8082,-31.60115434,117.4990046,2.804,12.0,0.145,26,0.145,10.0,11/20/2021 2:34:27 AM,179.9,Ninja,259.78,2
6503664.97,547349.0824,-31.60114346,117.4991339,1.671,12.0,0.0,26,0.0,9.8,11/20/2021 2:34:42 AM,7.0,Ninja,259.48,2
6503671.457,547348.8729,-31.60108494,117.4991314,1.651,12.0,0.871,26,0.871,10.0,11/20/2021 2:34:46 AM,359.9,Ninja,259.56,2
6503678.317,547348.9042,-31.60102305,117.4991314,1.913,12.0,2.072,26,2.072,10.0,11/20/2021 2:34:50 AM,359.8,Ninja,259.62,2
6503686.943,547348.9265,-31.60094523,117.4991312,2.21,12.0,2.297,26,2.297,10.1,11/20/2021 2:34:54 AM,359.8,Ninja,259.69,2
6503696.604,547348.9365,-31.60085806,117.4991308,2.574,12.0,2.003,26,2.003,9.8,11/20/2021 2:34:58 AM,359.8,Ninja,259.7,2
6503707.556,547349.0377,-31.60075925,117.4991314,2.79,12.0,2.033,26,2.033,9.5,11/20/2021 2:35:02 AM,0.4,Ninja,259.72,2
6503718.575,547349.088,-31.60065983,117.4991314,2.584,12.0,1.93,26,1.93,9.5,11/20/2021 2:35:06 AM,0.4,Ninja,259.81,2
6503728.237,547349.115,-31.60057266,117.4991312,2.356,12.0,2.313,26,2.313,9.5,11/20/2021 2:35:10 AM,0.3,Ninja,259.89,2
6503737.848,547349.1418,-31.60048595,117.499131,2.404,12.0,1.612,26,1.612,9.4,11/20/2021 2:35:14 AM,0.1,Ninja,260.0,2
6503747.118,547349.1842,-31.60040231,117.499131,2.256,12.0,1.732,26,1.732,9.4,11/20/2021 2:35:18 AM,359.9,Ninja,260.18,2
6503756.084,547349.2251,-31.60032142,117.499131,2.273,12.0,1.723,26,1.723,9.5,11/20/2021 2:35:22 AM,0.1,Ninja,260.29,2
6503765.559,547349.2513,-31.60023594,117.4991308,2.42,12.0,1.721,26,1.721,9.6,11/20/2021 2:35:26 AM,360.0,Ninja,260.21,2
6503775.459,547349.2794,-31.60014662,117.4991306,2.486,12.0,1.848,26,1.848,9.6,11/20/2021 2:35:30 AM,360.0,Ninja,260.3,2
6503785.782,547349.3948,-31.60005348,117.4991314,2.599,12.0,1.832,26,1.832,9.7,11/20/2021 2:35:34 AM,0.4,Ninja,260.34,2
6503796.122,547349.4078,-31.59996019,117.499131,2.588,12.0,1.885,26,1.885,9.7,11/20/2021 2:35:38 AM,0.1,Ninja,260.42,2
6503806.82,547349.4567,-31.59986367,117.499131,2.682,12.0,2.018,26,2.018,9.6,11/20/2021 2:35:42 AM,0.1,Ninja,260.53,2
6503817.5,547349.5054,-31.59976731,117.499131,2.671,12.0,1.214,26,1.214,9.7,11/20/2021 2:35:46 AM,360.0,Ninja,260.54,2
6503828.214,547349.5714,-31.59967065,117.4991312,2.648,12.0,0.721,26,0.721,9.8,11/20/2021 2:35:50 AM,0.0,Ninja,260.61,2
6503838.877,547349.603,-31.59957444,117.499131,2.65,12.0,0.592,26,0.592,9.8,11/20/2021 2:35:54 AM,0.1,Ninja,260.76,2
6503849.456,547349.6342,-31.599479,117.4991308,2.527,12.0,0.82,26,0.82,9.6,11/20/2021 2:35:58 AM,0.1,Ninja,260.77,2
6503859.458,547349.714,-31.59938876,117.4991312,2.473,12.0,1.251,26,1.251,9.6,11/20/2021 2:36:02 AM,359.9,Ninja,260.84,2
6503869.459,547349.7426,-31.59929853,117.499131,2.454,12.0,1.861,26,1.861,9.6,11/20/2021 2:36:06 AM,0.1,Ninja,260.89,2
6503879.273,547349.7703,-31.59920998,117.4991308,2.461,12.0,1.845,26,1.845,9.8,11/20/2021 2:36:10 AM,0.0,Ninja,260.94,2
6503889.206,547349.8498,-31.59912036,117.4991312,2.473,12.0,1.726,26,1.726,10.0,11/20/2021 2:36:14 AM,0.3,Ninja,260.98,2
6503899.14,547349.861,-31.59903074,117.4991308,2.492,12.0,1.12,26,1.12,9.7,11/20/2021 2:36:18 AM,359.7,Ninja,260.98,2
6503909.055,547349.9063,-31.59894128,117.4991308,2.508,12.0,0.667,26,0.667,9.7,11/20/2021 2:36:22 AM,359.8,Ninja,261.0,2
6503918.972,547349.9857,-31.59885181,117.4991312,2.488,12.0,0.556,26,0.556,9.5,11/20/2021 2:36:26 AM,0.1,Ninja,261.05,2
6503928.905,547350.014,-31.59876219,117.499131,2.507,12.0,1.71,26,1.71,9.6,11/20/2021 2:36:30 AM,0.0,Ninja,261.07,2
6503938.873,547350.0765,-31.59867226,117.4991312,2.487,12.0,1.536,26,1.536,9.6,11/20/2021 2:36:34 AM,0.2,Ninja,260.92,2
6503948.755,547350.1387,-31.5985831,117.4991314,2.472,12.0,1.473,26,1.473,9.5,11/20/2021 2:36:38 AM,359.9,Ninja,261.07,2
6503958.672,547350.1498,-31.59849363,117.499131,2.481,12.0,1.735,26,1.735,9.5,11/20/2021 2:36:42 AM,0.0,Ninja,261.08,2
6503968.621,547350.2123,-31.59840386,117.4991312,2.502,12.0,1.457,26,1.457,9.5,11/20/2021 2:36:46 AM,0.3,Ninja,261.09,2
6503978.673,547350.2241,-31.59831317,117.4991308,2.594,12.0,1.206,26,1.206,9.5,11/20/2021 2:36:50 AM,359.6,Ninja,261.12,2
6503988.759,547350.3043,-31.59822217,117.4991312,2.386,12.0,1.843,26,1.843,9.5,11/20/2021 2:36:54 AM,0.2,Ninja,261.17,2
6503998.235,547350.3134,-31.59813668,117.4991308,2.528,12.0,2.138,26,2.138,9.5,11/20/2021 2:36:58 AM,359.7,Ninja,260.98,2
6504009.917,547350.3667,-31.59803128,117.4991308,3.245,12.0,1.731,26,1.731,9.4,11/20/2021 2:37:02 AM,359.9,Ninja,260.86,2
6504022.771,547350.4253,-31.59791531,117.4991308,3.131,12.0,1.838,26,1.838,9.5,11/20/2021 2:37:06 AM,359.8,Ninja,260.87,2
6504034.504,547350.496,-31.59780945,117.499131,2.917,12.0,1.81,26,1.81,9.5,11/20/2021 2:37:10 AM,0.1,Ninja,260.86,2
6504046.17,547350.5492,-31.5977042,117.499131,2.915,12.0,1.802,26,1.802,9.6,11/20/2021 2:37:14 AM,359.6,Ninja,260.87,2
6504057.801,547350.6194,-31.59759926,117.4991312,2.926,12.0,2.021,26,2.021,9.5,11/20/2021 2:37:18 AM,0.1,Ninja,260.77,2
6504068.669,547350.669,-31.59750121,117.4991312,2.693,12.0,2.171,26,2.171,9.4,11/20/2021 2:37:22 AM,0.2,Ninja,260.73,2
6504079.094,547350.6824,-31.59740715,117.4991308,2.609,12.0,2.119,26,2.119,9.3,11/20/2021 2:37:26 AM,0.0,Ninja,260.7,2
6504089.707,547350.7309,-31.5973114,117.4991308,2.699,12.0,2.02,26,2.02,9.2,11/20/2021 2:37:30 AM,359.7,Ninja,260.68,2
6504100.54,547350.7632,-31.59721366,117.4991306,2.617,12.0,2.072,26,2.072,9.2,11/20/2021 2:37:34 AM,359.9,Ninja,260.51,2
6504110.202,547350.8757,-31.59712649,117.4991314,2.39,12.0,1.982,26,1.982,9.2,11/20/2021 2:37:38 AM,0.4,Ninja,260.48,2
6504120.271,547350.9045,-31.59703564,117.4991312,2.578,12.0,1.43,26,1.43,9.2,11/20/2021 2:37:42 AM,0.3,Ninja,260.44,2
6504131.173,547350.9031,-31.59693728,117.4991306,2.864,12.0,0.663,26,0.663,9.2,11/20/2021 2:37:46 AM,359.7,Ninja,260.53,2
6504142.94,547350.9739,-31.59683112,117.4991308,2.755,12.0,0.116,26,0.116,9.3,11/20/2021 2:37:50 AM,360.0,Ninja,260.54,2
6504153.536,547351.0393,-31.59673552,117.499131,2.668,12.0,0.08,26,0.08,9.6,11/20/2021 2:37:54 AM,359.9,Ninja,260.57,2
6504163.894,547351.0524,-31.59664207,117.4991306,2.495,12.0,0.397,26,0.397,9.7,11/20/2021 2:37:58 AM,359.5,Ninja,260.78,2
6504173.42,547351.113,-31.59655612,117.4991308,2.361,12.0,0.768,26,0.768,9.8,11/20/2021 2:38:02 AM,359.8,Ninja,261.14,2
6504182.623,547351.1721,-31.59647309,117.499131,2.369,12.0,0.392,26,0.392,9.8,11/20/2021 2:38:06 AM,0.0,Ninja,261.42,2
6504192.217,547351.2159,-31.59638653,117.499131,2.394,12.0,0.308,26,0.308,9.7,11/20/2021 2:38:10 AM,0.4,Ninja,261.39,2
6504202.337,547351.2791,-31.59629522,117.4991312,2.581,12.0,0.255,26,0.255,9.6,11/20/2021 2:38:14 AM,0.1,Ninja,261.12,2
6504214.716,547351.3356,-31.59618354,117.4991312,3.212,12.0,0.257,26,0.257,9.6,11/20/2021 2:38:18 AM,0.2,Ninja,260.93,2
6504227.604,547351.3774,-31.59606726,117.499131,3.183,12.0,0.384,26,0.384,9.6,11/20/2021 2:38:22 AM,0.1,Ninja,260.86,2
6504240.459,547351.436,-31.59595128,117.499131,3.182,12.0,0.451,26,0.451,9.6,11/20/2021 2:38:26 AM,0.2,Ninja,260.85,2
6504253.347,547351.4949,-31.595835,117.499131,3.211,12.0,0.601,26,0.601,9.6,11/20/2021 2:38:30 AM,0.3,Ninja,260.8,2
6504266.099,547351.5531,-31.59571995,117.499131,3.089,12.0,0.437,26,0.437,9.4,11/20/2021 2:38:34 AM,0.0,Ninja,260.77,2
6504276.814,547351.5849,-31.59562328,117.4991308,2.496,12.0,0.298,26,0.298,9.4,11/20/2021 2:38:38 AM,0.0,Ninja,260.78,2
6504285.932,547351.6777,-31.59554101,117.4991314,2.235,12.0,0.701,26,0.701,9.4,11/20/2021 2:38:42 AM,0.1,Ninja,260.89,2
6504295.289,547351.6692,-31.59545659,117.4991308,2.41,12.0,1.096,26,1.096,9.4,11/20/2021 2:38:46 AM,359.7,Ninja,260.96,2
6504305.443,547351.7156,-31.59536498,117.4991308,2.547,12.0,1.105,26,1.105,9.6,11/20/2021 2:38:50 AM,0.0,Ninja,260.95,2
6504315.988,547351.7979,-31.59526984,117.4991312,2.629,12.0,1.181,26,1.181,9.6,11/20/2021 2:38:54 AM,0.1,Ninja,260.98,2
6504326.584,547351.8291,-31.59517424,117.499131,2.635,12.0,0.984,26,0.984,9.7,11/20/2021 2:38:58 AM,0.1,Ninja,261.0,2
6504337.231,547351.8777,-31.59507818,117.499131,2.705,12.0,0.941,26,0.941,9.9,11/20/2021 2:39:02 AM,0.1,Ninja,261.05,2
6504348.217,547351.945,-31.59497906,117.4991312,2.711,12.0,0.755,26,0.755,9.9,11/20/2021 2:39:06 AM,0.2,Ninja,261.17,2
6504358.372,547351.9913,-31.59488744,117.4991312,2.474,12.0,1.198,26,1.198,9.8,11/20/2021 2:39:10 AM,0.3,Ninja,261.29,2
6504369.121,547352.0062,-31.59479046,117.4991308,2.763,12.0,1.512,26,1.512,9.4,11/20/2021 2:39:14 AM,360.0,Ninja,261.31,2
6504380.464,547352.0751,-31.59468812,117.499131,2.897,12.0,1.212,26,1.212,9.3,11/20/2021 2:39:18 AM,0.1,Ninja,261.27,2
6504392.248,547352.1459,-31.5945818,117.4991312,2.906,12.0,1.031,26,1.031,9.5,11/20/2021 2:39:22 AM,359.9,Ninja,261.34,2
6504403.337,547352.1794,-31.59448176,117.499131,2.767,12.0,1.041,26,1.041,9.7,11/20/2021 2:39:26 AM,359.9,Ninja,261.35,2
6504414.086,547352.2114,-31.59438478,117.4991308,2.751,12.0,1.242,26,1.242,9.7,11/20/2021 2:39:30 AM,360.0,Ninja,261.34,2
6504424.902,547352.2608,-31.59428719,117.4991308,2.733,12.0,1.255,26,1.255,9.9,11/20/2021 2:39:34 AM,0.1,Ninja,261.32,2
6504435.549,547352.3094,-31.59419113,117.4991308,2.674,12.0,1.206,26,1.206,9.4,11/20/2021 2:39:38 AM,359.9,Ninja,261.36,2
6504446.112,547352.3747,-31.59409583,117.499131,2.657,12.0,1.399,26,1.399,9.3,11/20/2021 2:39:42 AM,0.1,Ninja,261.4,2
6504456.69,547352.44,-31.59400039,117.4991312,2.648,12.0,1.798,26,1.798,9.3,11/20/2021 2:39:46 AM,0.3,Ninja,261.42,2
6504467.355,547352.4716,-31.59390417,117.499131,2.725,12.0,2.023,26,2.023,9.3,11/20/2021 2:39:50 AM,359.8,Ninja,261.44,2
6504478.274,547352.5215,-31.59380566,117.499131,2.82,12.0,2.065,26,2.065,9.3,11/20/2021 2:39:54 AM,359.9,Ninja,261.42,2
6504489.956,547352.5748,-31.59370026,117.499131,2.917,12.0,1.956,26,1.956,9.3,11/20/2021 2:39:58 AM,0.1,Ninja,261.39,2
6504501.707,547352.6113,-31.59359424,117.4991308,2.999,12.0,1.784,26,1.784,9.5,11/20/2021 2:40:02 AM,0.1,Ninja,261.38,2
6504513.645,547352.7,-31.59348653,117.4991312,2.987,12.0,1.786,26,1.786,9.7,11/20/2021 2:40:06 AM,360.0,Ninja,261.37,2
6504525.599,547352.7204,-31.59337868,117.4991308,3.01,12.0,1.738,26,1.738,9.6,11/20/2021 2:40:10 AM,0.0,Ninja,261.34,2
6504537.452,547352.7916,-31.59327174,117.499131,2.959,12.0,1.492,26,1.492,9.5,11/20/2021 2:40:14 AM,0.0,Ninja,261.28,2
6504549.237,547352.8453,-31.59316541,117.499131,2.935,12.0,1.601,26,1.601,9.8,11/20/2021 2:40:18 AM,0.0,Ninja,261.22,2
6504560.971,547352.8647,-31.59305955,117.4991306,2.923,12.0,1.756,26,1.756,9.8,11/20/2021 2:40:22 AM,359.8,Ninja,261.13,2
6504572.772,547352.9528,-31.59295307,117.499131,2.937,12.0,1.885,26,1.885,9.5,11/20/2021 2:40:26 AM,359.9,Ninja,260.98,2
6504584.558,547353.0065,-31.59284674,117.499131,2.938,12.0,1.956,26,1.956,9.4,11/20/2021 2:40:30 AM,0.1,Ninja,260.8,2
6504596.359,547353.0604,-31.59274027,117.499131,2.94,12.0,1.734,26,1.734,9.6,11/20/2021 2:40:34 AM,0.2,Ninja,260.61,2
6504608.195,547353.0803,-31.59263348,117.4991306,2.971,12.0,1.673,26,1.673,9.6,11/20/2021 2:40:38 AM,359.7,Ninja,260.32,2
6504619.962,547353.1852,-31.59252731,117.4991312,2.946,12.0,1.536,26,1.536,9.9,11/20/2021 2:40:42 AM,0.0,Ninja,259.98,2
6504631.697,547353.2217,-31.59242144,117.499131,2.981,12.0,1.367,26,1.367,9.6,11/20/2021 2:40:45 AM,359.4,Ninja,259.76,2
6504643.533,547353.2245,-31.59231465,117.4991305,2.962,12.0,1.405,26,1.405,9.9,11/20/2021 2:40:50 AM,359.2,Ninja,259.61,2
6504655.454,547353.2789,-31.5922071,117.4991305,3.004,12.0,1.598,26,1.598,9.8,11/20/2021 2:40:54 AM,359.4,Ninja,259.41,2
6504667.391,547353.3675,-31.5920994,117.4991308,2.994,12.0,1.658,26,1.658,10.2,11/20/2021 2:40:58 AM,359.9,Ninja,259.3,2
6504679.397,547353.4052,-31.59199108,117.4991306,3.009,12.0,1.808,26,1.808,10.1,11/20/2021 2:41:02 AM,359.8,Ninja,259.14,2
