Northing,Easting,Latitude,Longitude,Distance,Swathwidth,DryYield,Crop,WetMass,Moisture,Time,Heading,Variety,Elevation,Machine
6504612.964,545745.6288,-31.59265554,117.4821874,2.601,12.0,1.061,5,1.061,7.2,11/12/2020 6:47,179.7,43Y23 RR,275.53,1
6504602.775,545745.5497,-31.59274747,117.4821871,2.315,12.0,1.21,5,1.21,7.2,11/12/2020 6:47,180.1,43Y23 RR,275.54,1
6504593.742,545745.5441,-31.59282897,117.4821874,2.285,12.0,1.345,5,1.345,7.2,11/12/2020 6:47,179.8,43Y23 RR,275.56,1
6504584.606,545745.5208,-31.5929114,117.4821876,2.302,12.0,1.322,5,1.322,7.2,11/12/2020 6:48,180.0,43Y23 RR,275.6,1
6504574.995,545745.4956,-31.59299811,117.4821878,2.52,12.0,1.22,5,1.22,7.2,11/12/2020 6:48,179.9,43Y23 RR,275.71,1
6504564.772,545745.4163,-31.59309034,117.4821874,2.576,12.0,1.273,5,1.273,7.2,11/12/2020 6:48,180.1,43Y23 RR,275.76,1
6504554.55,545745.3542,-31.59318257,117.4821872,2.557,12.0,1.184,5,1.184,7.2,11/12/2020 6:48,179.8,43Y23 RR,275.87,1
6504544.378,545745.3435,-31.59327434,117.4821876,2.52,12.0,1.386,5,1.386,7.1,11/12/2020 6:48,179.7,43Y23 RR,276.02,1
6504534.954,545745.3019,-31.59335937,117.4821876,2.377,12.0,1.259,5,1.259,7.2,11/12/2020 6:48,180.2,43Y23 RR,276.13,1
6504525.512,545745.2603,-31.59344456,117.4821876,2.376,12.0,1.369,5,1.369,7.1,11/12/2020 6:48,180.0,43Y23 RR,276.21,1
6504516.054,545745.2186,-31.59352989,117.4821876,2.379,12.0,1.28,5,1.28,7.2,11/12/2020 6:48,180.0,43Y23 RR,276.26,1
6504506.613,545745.1599,-31.59361507,117.4821874,2.365,12.0,1.342,5,1.342,7.1,11/12/2020 6:48,179.9,43Y23 RR,276.32,1
6504497.171,545745.1183,-31.59370026,117.4821874,2.365,12.0,1.302,5,1.302,7.2,11/12/2020 6:48,179.9,43Y23 RR,276.38,1
6504487.73,545745.0766,-31.59378544,117.4821874,2.376,12.0,1.278,5,1.278,7.1,11/12/2020 6:48,179.8,43Y23 RR,276.46,1
6504478.221,545745.0347,-31.59387123,117.4821874,2.429,12.0,1.307,5,1.307,7.1,11/12/2020 6:48,180.0,43Y23 RR,276.5,1
6504468.235,545745.0078,-31.59396132,117.4821876,2.608,12.0,1.202,5,1.202,7.1,11/12/2020 6:48,179.7,43Y23 RR,276.54,1
6504457.894,545744.9451,-31.59405462,117.4821874,2.589,12.0,1.212,5,1.212,7.2,11/12/2020 6:48,180.1,43Y23 RR,276.58,1
6504447.519,545744.9164,-31.59414823,117.4821876,2.598,12.0,1.236,5,1.236,7.1,11/12/2020 6:48,180.1,43Y23 RR,276.59,1
6504437.143,545744.8707,-31.59424184,117.4821876,2.599,12.0,1.357,5,1.357,7.2,11/12/2020 6:49,180.0,43Y23 RR,276.63,1
6504426.786,545744.8079,-31.59433529,117.4821874,2.602,12.0,1.109,5,1.109,7.2,11/12/2020 6:49,180.1,43Y23 RR,276.67,1
6504416.41,545744.7622,-31.5944289,117.4821874,2.604,12.0,1.213,5,1.213,7.2,11/12/2020 6:49,180.0,43Y23 RR,276.68,1
6504406.018,545744.7505,-31.59452266,117.4821878,2.616,12.0,1.076,5,1.076,7.2,11/12/2020 6:49,179.9,43Y23 RR,276.65,1
6504395.626,545744.6876,-31.59461642,117.4821876,2.605,12.0,1.274,5,1.274,7.2,11/12/2020 6:49,179.7,43Y23 RR,276.57,1
6504385.216,545744.6247,-31.59471034,117.4821874,2.599,12.0,1.299,5,1.299,7.2,11/12/2020 6:49,180.1,43Y23 RR,276.52,1
6504374.858,545744.5961,-31.59480379,117.4821876,2.61,12.0,1.312,5,1.312,7.2,11/12/2020 6:49,180.0,43Y23 RR,276.5,1
6504364.483,545744.5332,-31.5948974,117.4821874,2.596,12.0,1.255,5,1.255,7.2,11/12/2020 6:49,180.0,43Y23 RR,276.49,1
6504354.091,545744.4874,-31.59499116,117.4821874,2.616,12.0,1.075,5,1.075,7.2,11/12/2020 6:49,179.8,43Y23 RR,276.4,1
6504343.631,545744.3901,-31.59508553,117.4821869,2.626,12.0,1.133,5,1.133,7.2,11/12/2020 6:49,180.0,43Y23 RR,276.18,1
6504333.17,545744.4293,-31.59517991,117.4821878,2.617,12.0,1.083,5,1.083,7.2,11/12/2020 6:49,179.6,43Y23 RR,275.9,1
6504322.762,545744.3664,-31.59527382,117.4821876,2.601,12.0,1.176,5,1.176,7.2,11/12/2020 6:49,179.8,43Y23 RR,275.72,1
6504313.541,545744.3086,-31.59535701,117.4821874,2.337,12.0,1.204,5,1.204,7.2,11/12/2020 6:49,179.9,43Y23 RR,275.55,1
6504304.219,545744.2846,-31.59544112,117.4821876,2.334,12.0,1.431,5,1.431,7.2,11/12/2020 6:49,179.9,43Y23 RR,275.4,1
6504294.896,545744.2435,-31.59552523,117.4821876,2.34,12.0,1.152,5,1.152,7.2,11/12/2020 6:49,180.1,43Y23 RR,275.28,1
6504285.353,545744.2185,-31.59561133,117.4821878,2.4,12.0,1.354,5,1.354,7.2,11/12/2020 6:50,179.9,43Y23 RR,275.17,1
6504275.777,545744.1592,-31.59569773,117.4821876,2.403,12.0,1.264,5,1.264,7.2,11/12/2020 6:50,180.0,43Y23 RR,275.07,1
6504266.183,545744.1169,-31.59578429,117.4821876,2.412,12.0,1.278,5,1.278,7.2,11/12/2020 6:50,179.9,43Y23 RR,274.95,1
6504256.605,545744.0576,-31.5958707,117.4821874,2.405,12.0,1.313,5,1.313,7.2,11/12/2020 6:50,179.8,43Y23 RR,274.86,1
6504247.046,545744.0154,-31.59595695,117.4821874,2.399,12.0,1.105,5,1.105,7.2,11/12/2020 6:50,179.9,43Y23 RR,274.68,1
6504237.468,545743.9732,-31.59604336,117.4821874,2.409,12.0,1.33,5,1.33,7.2,11/12/2020 6:50,180.0,43Y23 RR,274.62,1
6504227.908,545743.931,-31.59612961,117.4821874,2.406,12.0,1.208,5,1.208,7.2,11/12/2020 6:50,180.0,43Y23 RR,274.55,1
6504218.332,545743.8888,-31.59621601,117.4821874,2.41,12.0,1.252,5,1.252,7.2,11/12/2020 6:50,180.0,43Y23 RR,274.45,1
6504208.771,545743.8637,-31.59630227,117.4821876,2.399,12.0,1.222,5,1.222,7.2,11/12/2020 6:50,179.9,43Y23 RR,274.39,1
6504199.008,545743.8207,-31.59639036,117.4821876,2.523,12.0,1.219,5,1.219,7.2,11/12/2020 6:50,179.8,43Y23 RR,274.36,1
6504188.87,545743.7931,-31.59648182,117.4821878,2.544,12.0,1.106,5,1.106,7.3,11/12/2020 6:50,180.0,43Y23 RR,274.29,1
6504178.801,545743.7487,-31.59657267,117.4821878,2.513,12.0,1.047,5,1.047,7.3,11/12/2020 6:50,179.8,43Y23 RR,274.33,1
6504168.664,545743.6527,-31.59666413,117.4821872,2.555,12.0,1.088,5,1.088,7.3,11/12/2020 6:50,180.1,43Y23 RR,274.3,1
6504158.663,545743.6428,-31.59675436,117.4821876,2.485,12.0,1.101,5,1.101,7.3,11/12/2020 6:50,179.6,43Y23 RR,274.32,1
6504148.728,545743.599,-31.59684399,117.4821876,2.497,12.0,0.974,5,0.974,7.2,11/12/2020 6:50,180.0,43Y23 RR,274.41,1
6504137.981,545743.5345,-31.59694096,117.4821874,2.792,12.0,0.855,5,0.855,7.3,11/12/2020 6:51,179.9,43Y23 RR,274.42,1
6504126.332,545743.4831,-31.59704606,117.4821874,3.1,12.0,0.865,5,0.865,7.2,11/12/2020 6:51,180.0,43Y23 RR,274.33,1
6504114.225,545743.4298,-31.59715529,117.4821874,3.018,12.0,0.75,5,0.75,7.3,11/12/2020 6:51,180.1,43Y23 RR,274.23,1
6504102.203,545743.3768,-31.59726375,117.4821874,3.016,12.0,0.914,5,0.914,7.3,11/12/2020 6:51,179.9,43Y23 RR,274.07,1
6504090.147,545743.3236,-31.59737253,117.4821874,3.023,12.0,0.757,5,0.757,7.3,11/12/2020 6:51,180.0,43Y23 RR,273.89,1
6504078.176,545743.305,-31.59748053,117.4821878,2.989,12.0,0.771,5,0.771,7.3,11/12/2020 6:51,179.8,43Y23 RR,273.72,1
6504066.561,545743.2367,-31.59758532,117.4821876,2.696,12.0,0.795,5,0.795,7.4,11/12/2020 6:51,179.9,43Y23 RR,273.51,1
6504055.661,545743.1715,-31.59768367,117.4821874,2.744,12.0,0.898,5,0.898,7.3,11/12/2020 6:51,179.9,43Y23 RR,273.18,1
6504045.93,545743.1457,-31.59777146,117.4821876,2.321,12.0,1.172,5,1.172,7.4,11/12/2020 6:51,179.9,43Y23 RR,272.89,1
6504036.218,545743.1029,-31.59785909,117.4821876,2.441,12.0,1.13,5,1.13,7.4,11/12/2020 6:51,179.9,43Y23 RR,272.69,1
6504026.539,545743.0431,-31.59794641,117.4821874,2.427,12.0,1.027,5,1.027,7.3,11/12/2020 6:51,180.1,43Y23 RR,272.59,1
6504016.827,545743.0174,-31.59803404,117.4821876,2.441,12.0,1.151,5,1.151,7.4,11/12/2020 6:51,180.1,43Y23 RR,272.32,1
6504006.775,545742.9389,-31.59812473,117.4821872,2.698,12.0,0.947,5,0.947,7.3,11/12/2020 6:51,180.2,43Y23 RR,272.08,1
6503995.33,545742.8884,-31.59822799,117.4821872,3.121,12.0,0.74,5,0.74,7.3,11/12/2020 6:51,180.1,43Y23 RR,271.98,1
6503983.138,545742.8346,-31.59833799,117.4821872,3.018,12.0,0.816,5,0.816,7.3,11/12/2020 6:51,180.3,43Y23 RR,271.77,1
6503971.1,545742.7816,-31.5984466,117.4821872,3.024,12.0,0.716,5,0.716,7.3,11/12/2020 6:52,180.2,43Y23 RR,271.56,1
6503959.044,545742.7626,-31.59855537,117.4821876,3.023,12.0,0.837,5,0.837,7.4,11/12/2020 6:52,179.8,43Y23 RR,271.35,1
6503946.937,545742.6921,-31.5986646,117.4821874,3.051,12.0,0.751,5,0.751,7.4,11/12/2020 6:52,179.7,43Y23 RR,271.01,1
6503934.813,545742.6557,-31.59877399,117.4821876,3.017,12.0,0.825,5,0.825,7.4,11/12/2020 6:52,179.9,43Y23 RR,270.58,1
6503922.775,545742.6026,-31.5988826,117.4821876,3.016,12.0,0.892,5,0.892,7.4,11/12/2020 6:52,179.8,43Y23 RR,270.27,1
6503910.668,545742.5492,-31.59899183,117.4821876,3.096,12.0,0.895,5,0.895,7.4,11/12/2020 6:52,179.9,43Y23 RR,270.06,1
6503898.221,545742.4773,-31.59910413,117.4821874,3.115,12.0,0.852,5,0.852,7.4,11/12/2020 6:52,180.0,43Y23 RR,269.77,1
6503885.792,545742.4225,-31.59921627,117.4821874,3.121,12.0,0.867,5,0.867,7.4,11/12/2020 6:52,180.0,43Y23 RR,269.42,1
6503873.397,545742.3507,-31.5993281,117.4821872,3.107,12.0,0.804,5,0.804,7.4,11/12/2020 6:52,180.1,43Y23 RR,269.03,1
6503861.002,545742.3131,-31.59943993,117.4821874,3.092,12.0,0.84,5,0.84,7.4,11/12/2020 6:52,179.9,43Y23 RR,268.76,1
6503848.674,545742.2929,-31.59955115,117.4821878,3.148,12.0,0.797,5,0.797,7.4,11/12/2020 6:52,180.2,43Y23 RR,268.3,1
6503836.262,545742.2211,-31.59966314,117.4821876,3.127,12.0,0.766,5,0.766,7.4,11/12/2020 6:52,179.9,43Y23 RR,267.91,1
6503823.832,545742.1322,-31.59977528,117.4821872,3.115,12.0,0.895,5,0.895,7.4,11/12/2020 6:52,180.2,43Y23 RR,267.42,1
6503811.386,545742.1285,-31.59988757,117.4821878,3.124,12.0,0.713,5,0.713,7.4,11/12/2020 6:52,179.8,43Y23 RR,266.93,1
6503798.957,545742.0395,-31.59999971,117.4821874,3.119,12.0,0.85,5,0.85,7.4,11/12/2020 6:52,180.1,43Y23 RR,266.48,1
6503786.528,545742.0018,-31.60011185,117.4821876,3.135,12.0,0.611,5,0.611,7.4,11/12/2020 6:53,179.7,43Y23 RR,265.89,1
6503774.133,545741.9301,-31.60022368,117.4821874,3.147,12.0,0.69,5,0.69,7.4,11/12/2020 6:53,179.9,43Y23 RR,265.5,1
6503761.704,545741.8923,-31.60033582,117.4821876,3.109,12.0,0.372,5,0.372,7.4,11/12/2020 6:53,179.8,43Y23 RR,265.03,1
6503749.258,545741.8204,-31.60044811,117.4821874,3.137,12.0,0.295,5,0.295,7.4,11/12/2020 6:53,180.1,43Y23 RR,264.58,1
6503747.864,545749.6805,-31.60046037,117.4822703,2.765,3.536,0.197,5,0.197,7.4,11/12/2020 6:53,356.5,43Y23 RR,264.26,1
6503760.105,545753.9323,-31.60034976,117.4823146,2.977,12.0,0.653,5,0.653,7.4,11/12/2020 6:53,359.7,43Y23 RR,264.64,1
6503770.531,545753.9271,-31.6002557,117.482314,2.546,12.0,0.67,5,0.67,7.4,11/12/2020 6:53,359.6,43Y23 RR,265.0,1
6503780.821,545753.9725,-31.60016286,117.482314,2.566,12.0,0.754,5,0.754,7.4,11/12/2020 6:53,0.1,43Y23 RR,265.41,1
6503791.281,545754.0015,-31.60006849,117.4823139,2.723,12.0,0.573,5,0.573,7.4,11/12/2020 6:53,0.0,43Y23 RR,265.79,1
6503802.233,545754.0498,-31.59996968,117.4823139,2.708,12.0,0.706,5,0.706,7.4,11/12/2020 6:53,0.0,43Y23 RR,266.23,1
6503813.762,545754.0836,-31.59986566,117.4823137,3.001,12.0,0.504,5,0.504,7.4,11/12/2020 6:53,359.9,43Y23 RR,266.67,1
6503825.716,545754.1705,-31.59975781,117.482314,2.985,12.0,0.776,5,0.776,7.4,11/12/2020 6:54,0.2,43Y23 RR,267.09,1
6503836.65,545754.2187,-31.59965916,117.482314,2.699,12.0,0.736,5,0.736,7.5,11/12/2020 6:54,0.1,43Y23 RR,267.44,1
6503847.721,545754.2676,-31.59955927,117.482314,2.794,12.0,0.832,5,0.832,7.5,11/12/2020 6:54,0.1,43Y23 RR,267.78,1
6503858.843,545754.2996,-31.59945893,117.4823139,2.795,12.0,0.784,5,0.784,7.5,11/12/2020 6:54,359.9,43Y23 RR,268.2,1
6503869.591,545754.3982,-31.59936196,117.4823144,2.457,12.0,0.999,5,0.999,7.5,11/12/2020 6:54,0.7,43Y23 RR,268.68,1
6503879.949,545754.3585,-31.59926851,117.4823135,2.866,12.0,0.884,5,0.884,7.5,11/12/2020 6:54,0.7,43Y23 RR,268.91,1
6503891.92,545754.4455,-31.5991605,117.4823139,3.049,12.0,0.797,5,0.797,7.5,11/12/2020 6:54,0.3,43Y23 RR,269.24,1
6503904.094,545754.5162,-31.59905066,117.482314,3.058,12.0,0.739,5,0.739,7.5,11/12/2020 6:54,0.3,43Y23 RR,269.54,1
6503916.303,545754.553,-31.59894051,117.4823139,3.061,12.0,0.683,5,0.683,7.5,11/12/2020 6:54,359.8,43Y23 RR,269.8,1
6503928.512,545754.6239,-31.59883036,117.482314,3.069,12.0,0.768,5,0.768,7.5,11/12/2020 6:54,0.0,43Y23 RR,270.08,1
6503940.686,545754.6776,-31.59872052,117.482314,3.051,12.0,0.727,5,0.727,7.5,11/12/2020 6:54,0.2,43Y23 RR,270.4,1
6503952.742,545754.7479,-31.59861175,117.4823142,3.003,12.0,0.844,5,0.844,7.5,11/12/2020 6:54,0.2,43Y23 RR,270.75,1
6503964.781,545754.7668,-31.59850313,117.4823139,3.042,12.0,0.683,5,0.683,7.5,11/12/2020 6:54,360.0,43Y23 RR,271.12,1
6503976.819,545754.8029,-31.59839452,117.4823137,3.023,12.0,0.904,5,0.904,7.5,11/12/2020 6:54,359.9,43Y23 RR,271.42,1
6503988.892,545754.9073,-31.59828559,117.4823142,3.028,12.0,0.675,5,0.675,7.5,11/12/2020 6:54,0.1,43Y23 RR,271.61,1
6504000.983,545754.9436,-31.59817651,117.482314,3.031,12.0,0.738,5,0.738,7.5,11/12/2020 6:55,0.0,43Y23 RR,271.75,1
6504013.055,545754.9968,-31.59806759,117.482314,3.015,12.0,0.822,5,0.822,7.5,11/12/2020 6:55,0.1,43Y23 RR,271.91,1
6504025.127,545755.0501,-31.59795867,117.482314,3.031,12.0,0.838,5,0.838,7.4,11/12/2020 6:55,0.1,43Y23 RR,272.06,1
6504036.963,545755.1364,-31.59785189,117.4823144,2.809,12.0,0.982,5,0.982,7.4,11/12/2020 6:55,0.4,43Y23 RR,272.34,1
6504047.576,545755.0808,-31.59775614,117.4823133,2.699,12.0,0.843,5,0.843,7.5,11/12/2020 6:55,359.5,43Y23 RR,272.52,1
6504058.341,545755.1795,-31.59765901,117.4823139,2.715,12.0,0.858,5,0.858,7.5,11/12/2020 6:55,0.1,43Y23 RR,272.79,1
6504070.041,545755.2311,-31.59755345,117.4823139,3.067,12.0,0.79,5,0.79,7.4,11/12/2020 6:55,0.2,43Y23 RR,273.1,1
6504082.283,545755.2851,-31.597443,117.4823139,3.074,12.0,0.747,5,0.747,7.4,11/12/2020 6:55,0.2,43Y23 RR,273.32,1
6504094.543,545755.3563,-31.59733239,117.482314,3.067,12.0,0.695,5,0.695,7.4,11/12/2020 6:55,359.9,43Y23 RR,273.51,1
6504106.786,545755.3932,-31.59722193,117.4823139,3.073,12.0,0.793,5,0.793,7.4,11/12/2020 6:55,360.0,43Y23 RR,273.68,1
6504119.062,545755.4644,-31.59711117,117.482314,3.077,12.0,0.691,5,0.691,7.4,11/12/2020 6:55,0.0,43Y23 RR,273.8,1
6504129.981,545755.4955,-31.59701266,117.4823139,2.731,12.0,0.869,5,0.869,7.4,11/12/2020 6:55,359.9,43Y23 RR,273.92,1
6504140.934,545755.5438,-31.59691384,117.4823139,2.746,12.0,0.756,5,0.756,7.4,11/12/2020 6:55,0.2,43Y23 RR,274.07,1
6504152.055,545755.6099,-31.5968135,117.482314,2.897,12.0,0.804,5,0.804,7.4,11/12/2020 6:55,0.2,43Y23 RR,274.09,1
6504163.568,545755.6436,-31.59670963,117.4823139,2.819,12.0,0.867,5,0.867,7.4,11/12/2020 6:55,360.0,43Y23 RR,274.04,1
6504174.35,545755.6912,-31.59661235,117.4823139,2.708,12.0,0.848,5,0.848,7.4,11/12/2020 6:56,359.8,43Y23 RR,274.02,1
6504185.166,545755.773,-31.59651476,117.4823142,2.716,12.0,1.008,5,1.008,7.4,11/12/2020 6:56,0.4,43Y23 RR,274.06,1
6504195.101,545755.7656,-31.59642513,117.4823137,2.474,12.0,1.101,5,1.101,7.4,11/12/2020 6:56,0.1,43Y23 RR,274.03,1
6504204.932,545755.809,-31.59633643,117.4823137,2.456,12.0,1.229,5,1.229,7.4,11/12/2020 6:56,360.0,43Y23 RR,274.11,1
6504214.781,545755.8866,-31.59624757,117.482314,2.476,12.0,1.141,5,1.141,7.4,11/12/2020 6:56,0.2,43Y23 RR,274.17,1
6504225.02,545755.9147,-31.59615519,117.4823139,2.61,12.0,1.121,5,1.121,7.4,11/12/2020 6:56,0.1,43Y23 RR,274.26,1
6504235.446,545755.9777,-31.59606113,117.482314,2.604,12.0,1.071,5,1.071,7.3,11/12/2020 6:56,0.1,43Y23 RR,274.31,1
6504245.974,545755.99,-31.59596614,117.4823137,2.718,12.0,1.162,5,1.162,7.3,11/12/2020 6:56,359.9,43Y23 RR,274.42,1
6504256.824,545756.0549,-31.59586825,117.4823139,2.716,12.0,1.074,5,1.074,7.2,11/12/2020 6:56,360.0,43Y23 RR,274.48,1
6504267.624,545756.1196,-31.59577081,117.482314,2.71,12.0,1.163,5,1.163,7.2,11/12/2020 6:56,0.2,43Y23 RR,274.61,1
6504278.44,545756.1673,-31.59567322,117.482314,2.715,12.0,1.072,5,1.072,7.2,11/12/2020 6:56,0.3,43Y23 RR,274.7,1
6504289.24,545756.215,-31.59557578,117.482314,2.707,12.0,1.212,5,1.212,7.2,11/12/2020 6:56,0.1,43Y23 RR,274.81,1
6504300.023,545756.2455,-31.5954785,117.4823139,2.709,12.0,1.148,5,1.148,7.2,11/12/2020 6:56,359.9,43Y23 RR,275.01,1
6504310.823,545756.3102,-31.59538106,117.482314,2.7,12.0,1.178,5,1.178,7.2,11/12/2020 6:56,359.9,43Y23 RR,275.15,1
6504321.079,545756.3042,-31.59528853,117.4823135,2.529,12.0,1.349,5,1.349,7.2,11/12/2020 6:56,359.7,43Y23 RR,275.29,1
6504331.199,545756.4,-31.59519722,117.482314,2.533,12.0,1.255,5,1.255,7.2,11/12/2020 6:57,359.8,43Y23 RR,275.46,1
6504341.303,545756.4788,-31.59510606,117.4823144,2.536,12.0,1.263,5,1.263,7.1,11/12/2020 6:57,0.4,43Y23 RR,275.59,1
6504351.389,545756.4891,-31.59501506,117.482314,2.525,12.0,1.195,5,1.195,7.1,11/12/2020 6:57,0.3,43Y23 RR,275.79,1
6504361.9,545756.5354,-31.59492023,117.482314,2.685,12.0,1.097,5,1.097,7.0,11/12/2020 6:57,360.0,43Y23 RR,275.94,1
6504372.767,545756.5321,-31.59482218,117.4823135,2.735,12.0,1.009,5,1.009,7.1,11/12/2020 6:57,359.8,43Y23 RR,276.03,1
6504383.72,545756.6488,-31.59472336,117.4823142,2.742,12.0,1.159,5,1.159,7.1,11/12/2020 6:57,0.0,43Y23 RR,276.11,1
6504394.639,545756.6457,-31.59462485,117.4823137,2.737,12.0,1.004,5,1.004,7.2,11/12/2020 6:57,360.0,43Y23 RR,276.24,1
6504405.557,545756.6938,-31.59452634,117.4823137,2.742,12.0,1.145,5,1.145,7.2,11/12/2020 6:57,0.2,43Y23 RR,276.34,1
6504416.51,545756.7592,-31.59442752,117.4823139,2.756,12.0,0.988,5,0.988,7.2,11/12/2020 6:57,359.8,43Y23 RR,276.38,1
6504427.496,545756.8247,-31.5943284,117.482314,2.756,12.0,1.038,5,1.038,7.2,11/12/2020 6:57,0.1,43Y23 RR,276.35,1
6504438.484,545756.8561,-31.59422927,117.4823139,2.754,12.0,1.166,5,1.166,7.2,11/12/2020 6:57,359.8,43Y23 RR,276.29,1
6504449.453,545756.8874,-31.5941303,117.4823137,2.752,12.0,1.021,5,1.021,7.2,11/12/2020 6:57,359.9,43Y23 RR,276.26,1
6504460.405,545756.9699,-31.59403149,117.482314,2.766,12.0,1.153,5,1.153,7.3,11/12/2020 6:57,0.2,43Y23 RR,276.23,1
6504471.392,545757.0013,-31.59393236,117.4823139,2.76,12.0,0.975,5,0.975,7.2,11/12/2020 6:57,0.1,43Y23 RR,276.14,1
6504481.784,545757.0642,-31.5938386,117.482314,2.624,12.0,1.253,5,1.253,7.2,11/12/2020 6:57,0.2,43Y23 RR,276.09,1
6504492.211,545757.1101,-31.59374453,117.482314,2.517,12.0,1.17,5,1.17,7.2,11/12/2020 6:58,0.3,43Y23 RR,276.06,1
6504502.348,545757.1549,-31.59365307,117.482314,2.549,12.0,1.267,5,1.267,7.1,11/12/2020 6:58,0.2,43Y23 RR,276.02,1
6504512.485,545757.1825,-31.59356161,117.4823139,2.546,12.0,1.187,5,1.187,7.1,11/12/2020 6:58,0.2,43Y23 RR,275.94,1
6504522.657,545757.2273,-31.59346984,117.4823139,2.562,12.0,1.32,5,1.32,7.1,11/12/2020 6:58,0.0,43Y23 RR,275.85,1
6504532.965,545757.2728,-31.59337684,117.4823139,2.57,12.0,1.082,5,1.082,7.1,11/12/2020 6:58,359.8,43Y23 RR,275.77,1
6504542.542,545757.3321,-31.59329043,117.482314,2.466,12.0,1.146,5,1.146,7.1,11/12/2020 6:58,360.0,43Y23 RR,275.64,1
6504552.475,545757.3588,-31.59320081,117.4823139,2.489,12.0,1.168,5,1.168,7.1,11/12/2020 6:58,359.9,43Y23 RR,275.55,1
6504562.375,545757.4025,-31.59311149,117.4823139,2.482,12.0,1.07,5,1.07,7.1,11/12/2020 6:58,0.0,43Y23 RR,275.46,1
6504572.649,545757.4478,-31.5930188,117.4823139,2.649,12.0,1.122,5,1.122,7.2,11/12/2020 6:58,0.0,43Y23 RR,275.35,1
6504583.212,545757.4944,-31.5929235,117.4823139,2.644,12.0,0.995,5,0.995,7.2,11/12/2020 6:58,0.1,43Y23 RR,275.29,1
6504593.74,545757.5238,-31.59282851,117.4823137,2.64,12.0,1.275,5,1.275,7.2,11/12/2020 6:58,359.8,43Y23 RR,275.24,1
6504604.642,545757.606,-31.59273015,117.482314,2.752,12.0,1.044,5,1.044,7.1,11/12/2020 6:58,0.1,43Y23 RR,275.15,1
6504615.577,545757.6542,-31.59263149,117.482314,2.729,12.0,1.272,5,1.272,7.1,11/12/2020 6:58,0.1,43Y23 RR,275.01,1
6504626.275,545757.6843,-31.59253497,117.4823139,2.692,12.0,1.173,5,1.173,7.1,11/12/2020 6:58,359.9,43Y23 RR,274.94,1
6504637.075,545757.7319,-31.59243753,117.4823139,2.725,12.0,1.248,5,1.248,7.1,11/12/2020 6:58,0.0,43Y23 RR,274.89,1
6504654.044,545799.0002,-31.59228279,117.4827481,1.696,3.998,0.313,5,0.313,7.1,11/12/2020 6:59,178.4,43Y23 RR,273.32,1
6504645.695,545793.9123,-31.59235832,117.4826948,2.143,12.0,1.382,5,1.382,7.1,11/12/2020 6:59,186.5,43Y23 RR,273.42,1
6504636.288,545793.7171,-31.5924432,117.4826932,2.524,12.0,0.746,5,0.746,7.1,11/12/2020 6:59,181.0,43Y23 RR,273.55,1
6504626.151,545793.6723,-31.59253466,117.4826932,2.536,12.0,0.845,5,0.845,7.1,11/12/2020 6:59,180.2,43Y23 RR,273.62,1
6504615.504,545793.6595,-31.59263072,117.4826936,2.774,12.0,0.95,5,0.95,7.1,11/12/2020 6:59,179.8,43Y23 RR,273.64,1
6504604.261,545793.5757,-31.59273215,117.4826932,2.901,12.0,0.98,5,0.98,7.1,11/12/2020 6:59,180.0,43Y23 RR,273.71,1
6504592.816,545793.5252,-31.59283541,117.4826932,2.87,12.0,1.11,5,1.11,7.0,11/12/2020 6:59,180.0,43Y23 RR,273.82,1
6504581.677,545793.4931,-31.59293591,117.4826934,2.786,12.0,0.966,5,0.966,7.0,11/12/2020 6:59,179.9,43Y23 RR,273.96,1
6504570.538,545793.461,-31.59303641,117.4826936,2.795,12.0,1.064,5,1.064,7.0,11/12/2020 6:59,179.6,43Y23 RR,274.05,1
6504559.398,545793.3777,-31.59313692,117.4826932,2.799,12.0,1.077,5,1.077,7.0,11/12/2020 6:59,180.0,43Y23 RR,274.1,1
6504548.326,545793.3289,-31.59323681,117.4826932,2.764,12.0,1.063,5,1.063,7.1,11/12/2020 7:00,180.2,43Y23 RR,274.15,1
6504537.628,545793.3158,-31.59333333,117.4826936,2.701,12.0,1.083,5,1.083,7.1,11/12/2020 7:00,179.9,43Y23 RR,274.27,1
6504526.879,545793.2342,-31.59343031,117.4826932,2.7,12.0,1.081,5,1.081,7.1,11/12/2020 7:00,179.9,43Y23 RR,274.36,1
6504516.165,545793.204,-31.59352698,117.4826934,2.692,12.0,1.212,5,1.212,7.1,11/12/2020 7:00,179.8,43Y23 RR,274.52,1
6504505.348,545793.1562,-31.59362457,117.4826934,2.704,12.0,1.171,5,1.171,7.2,11/12/2020 7:00,180.2,43Y23 RR,274.62,1
6504494.565,545793.0574,-31.59372186,117.4826928,2.739,12.0,1.143,5,1.143,7.2,11/12/2020 7:00,180.2,43Y23 RR,274.72,1
6504483.646,545793.0605,-31.59382037,117.4826934,2.736,12.0,1.137,5,1.137,7.2,11/12/2020 7:00,179.6,43Y23 RR,274.81,1
6504472.711,545792.9951,-31.59391903,117.4826932,2.748,12.0,1.188,5,1.188,7.2,11/12/2020 7:00,180.0,43Y23 RR,274.89,1
6504462.471,545792.9499,-31.59401142,117.4826932,2.529,12.0,1.244,5,1.244,7.2,11/12/2020 7:00,180.0,43Y23 RR,275.0,1
